url_path,views_total,views_unique
/gem/global_exposure_model,95,63
/gem/global_exposure_model/tree/main,36,23
/gem/global_exposure_model/tree/main/Europe,24,17
/gem/global_exposure_model/tree/main/North_America/United_States,18,8
/gem/global_exposure_model/tree/main/Africa,17,15
/gem/global_exposure_model/tree/main/East_Asia,16,8
/gem/global_exposure_model/tree/main/South_Asia,15,10
/gem/global_exposure_model/blob/main/Africa/Egypt/Exposure_Summary_Taxonomy.csv,14,1
/gem/global_exposure_model/tree/main/South_America,12,9
/gem/global_exposure_model/tree/main/Europe/Turkey,11,6
