url_path,views_total,views_unique
/gem/global_exposure_model,116,64
/gem/global_exposure_model/tree/main/North_America/United_States,43,15
/gem/global_exposure_model/tree/main,35,19
/gem/global_exposure_model/tree/main/Europe,29,18
/gem/global_exposure_model/tree/main/North_America,25,8
/gem/global_exposure_model/tree/main/Africa,17,12
/gem/global_exposure_model/tree/main/World,13,6
/gem/global_exposure_model/blob/main/North_America/United_States/Exposure_Com_United_States_Adm1.csv,13,5
/gem/global_exposure_model/blob/main/README.md,11,7
/gem/global_exposure_model/tree/main/Africa/Morocco,11,3
