time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-20 00:00:00+00:00,,,66,14
2025-01-21 00:00:00+00:00,,,84,19
2025-01-22 00:00:00+00:00,,,73,13
2025-01-23 00:00:00+00:00,,,53,18
2025-01-24 00:00:00+00:00,,,32,8
2025-01-25 00:00:00+00:00,,,45,5
2025-01-26 00:00:00+00:00,,,37,7
2025-01-27 00:00:00+00:00,1.0,1.0,97,15
2025-01-28 00:00:00+00:00,,,104,19
2025-01-29 00:00:00+00:00,1.0,1.0,35,13
2025-01-30 00:00:00+00:00,,,85,11
2025-01-31 00:00:00+00:00,2.0,2.0,69,8
2025-02-01 00:00:00+00:00,,,2,2
2025-02-02 00:00:00+00:00,,,53,7
2025-02-03 00:00:00+00:00,,,15,3
