url_path,views_total,views_unique
/gem/global_exposure_model,76,49
/gem/global_exposure_model/tree/main,42,25
/gem/global_exposure_model/tree/main/Europe/Italy,32,10
/gem/global_exposure_model/tree/main/Africa,28,12
/gem/global_exposure_model/blob/main/Europe/Turkey/expo_taxo.png,24,13
/gem/global_exposure_model/blob/main/Europe/Turkey/expo_adm1_occ.png,22,12
/gem/global_exposure_model/tree/main/Europe,21,17
/gem/global_exposure_model/tree/main/Africa/Morocco,17,3
/gem/global_exposure_model/tree/main/World,13,9
/gem/global_exposure_model/blob/main/README.md,12,6
