time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-21 00:00:00+00:00,,,35,5
2025-03-22 00:00:00+00:00,,,9,3
2025-03-23 00:00:00+00:00,,,15,4
2025-03-24 00:00:00+00:00,,,137,26
2025-03-25 00:00:00+00:00,,,92,27
2025-03-26 00:00:00+00:00,,,165,15
2025-03-27 00:00:00+00:00,,,106,22
2025-03-28 00:00:00+00:00,1.0,1.0,107,38
2025-03-29 00:00:00+00:00,,,48,19
2025-03-30 00:00:00+00:00,2.0,2.0,35,12
2025-03-31 00:00:00+00:00,5.0,5.0,213,29
2025-04-01 00:00:00+00:00,1.0,1.0,151,25
2025-04-02 00:00:00+00:00,,,124,20
2025-04-03 00:00:00+00:00,,,86,16
2025-04-04 00:00:00+00:00,,,3,3
