url_path,views_total,views_unique
/gem/global_exposure_model,110,70
/gem/global_exposure_model/tree/main/North_America/United_States,51,11
/gem/global_exposure_model/tree/main/North_America,42,11
/gem/global_exposure_model/tree/main,34,17
/gem/global_exposure_model/tree/main/Europe,31,18
/gem/global_exposure_model/tree/main/World,15,11
/gem/global_exposure_model/tree/main/East_Asia/China,13,6
/gem/global_exposure_model/blob/main/README.md,12,8
/gem/global_exposure_model/blob/main/North_America/United_States/Exposure_Res_United_States_Adm1.csv,11,5
/gem/global_exposure_model/blob/main/North_America/United_States/Exposure_Com_United_States_Adm1.csv,11,4
