url_path,views_total,views_unique
/gem/global_exposure_model,85,56
/gem/global_exposure_model/tree/main,50,31
/gem/global_exposure_model/tree/main/Europe/Italy,29,8
/gem/global_exposure_model/blob/main/Europe/Turkey/expo_taxo.png,26,14
/gem/global_exposure_model/tree/main/Europe,25,19
/gem/global_exposure_model/blob/main/Europe/Turkey/README.md,23,14
/gem/global_exposure_model/blob/main/Europe/Turkey/expo_adm1_occ.png,22,12
/gem/global_exposure_model/tree/main/Africa,20,13
/gem/global_exposure_model/tree/main/Africa/Morocco,16,2
/gem/global_exposure_model/tree/main/World,15,9
