url_path,views_total,views_unique
/gem/global_exposure_model,118,69
/gem/global_exposure_model/tree/main/Caribbean_Central_America,60,6
/gem/global_exposure_model/tree/main,35,18
/gem/global_exposure_model/tree/main/Europe,35,10
/gem/global_exposure_model/tree/main/East_Asia,33,9
/gem/global_exposure_model/tree/main/Middle_East/Jordan,29,2
/gem/global_exposure_model/tree/main/Southeast_Asia/Indonesia,25,4
/gem/global_exposure_model/tree/main/Europe/Italy,25,3
/gem/global_exposure_model/tree/main/South_Asia,22,10
/gem/global_exposure_model/tree/main/North_America/United_States,21,8
