time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-21 00:00:00+00:00,,,41,9
2025-04-22 00:00:00+00:00,1.0,1.0,64,18
2025-04-23 00:00:00+00:00,,,108,13
2025-04-24 00:00:00+00:00,1.0,1.0,71,18
2025-04-25 00:00:00+00:00,,,82,16
2025-04-26 00:00:00+00:00,,,13,5
2025-04-27 00:00:00+00:00,,,16,7
2025-04-28 00:00:00+00:00,,,68,19
2025-04-29 00:00:00+00:00,1.0,1.0,152,21
2025-04-30 00:00:00+00:00,,,191,14
2025-05-01 00:00:00+00:00,,,6,5
2025-05-02 00:00:00+00:00,1.0,1.0,85,13
2025-05-03 00:00:00+00:00,,,10,2
2025-05-04 00:00:00+00:00,,,67,9
2025-05-05 00:00:00+00:00,,,18,6
