time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-24 00:00:00+00:00,,,12,5
2025-08-25 00:00:00+00:00,1.0,1.0,75,11
2025-08-26 00:00:00+00:00,1.0,1.0,149,20
2025-08-27 00:00:00+00:00,,,93,23
2025-08-28 00:00:00+00:00,2.0,2.0,28,13
2025-08-29 00:00:00+00:00,1.0,1.0,34,14
2025-08-30 00:00:00+00:00,1.0,1.0,35,7
2025-08-31 00:00:00+00:00,2.0,2.0,6,4
2025-09-01 00:00:00+00:00,,,116,23
2025-09-02 00:00:00+00:00,,,66,14
2025-09-03 00:00:00+00:00,,,124,23
2025-09-04 00:00:00+00:00,,,71,14
2025-09-05 00:00:00+00:00,,,81,23
2025-09-06 00:00:00+00:00,1.0,1.0,4,3
2025-09-07 00:00:00+00:00,,,4,3
