time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-02 00:00:00+00:00,,,36,6
2025-01-03 00:00:00+00:00,,,7,4
2025-01-04 00:00:00+00:00,,,11,2
2025-01-05 00:00:00+00:00,,,54,5
2025-01-06 00:00:00+00:00,1.0,1.0,25,14
2025-01-07 00:00:00+00:00,,,65,15
2025-01-08 00:00:00+00:00,,,53,12
2025-01-09 00:00:00+00:00,2.0,2.0,56,20
2025-01-10 00:00:00+00:00,,,58,12
2025-01-11 00:00:00+00:00,,,8,2
2025-01-12 00:00:00+00:00,,,19,8
2025-01-13 00:00:00+00:00,3.0,2.0,108,21
2025-01-14 00:00:00+00:00,,,54,10
2025-01-15 00:00:00+00:00,1.0,1.0,101,16
2025-01-16 00:00:00+00:00,,,1,1
