url_path,views_total,views_unique
/gem/global_exposure_model,90,63
/gem/global_exposure_model/tree/main/Southeast_Asia/Indonesia,30,11
/gem/global_exposure_model/tree/main/Europe,24,15
/gem/global_exposure_model/tree/main,15,11
/gem/global_exposure_model/tree/main/Africa,15,11
/gem/global_exposure_model/tree/main/North_America/United_States,14,7
/gem/global_exposure_model/tree/main/South_America,13,8
/gem/global_exposure_model/tree/main/Oceania/Australia,12,6
/gem/global_exposure_model/tree/main/Southeast_Asia,11,8
/gem/global_exposure_model/tree/main/Central_Asia,11,6
