url_path,views_total,views_unique
/gem/global_exposure_model,112,59
/gem/global_exposure_model/tree/main/Europe,38,19
/gem/global_exposure_model/tree/main,33,22
/gem/global_exposure_model/blob/main/Europe/Italy/Exposure_Summary_Taxonomy.csv,26,4
/gem/global_exposure_model/tree/main/Middle_East,22,11
/gem/global_exposure_model/blob/main/Europe/Italy/Exposure_Ind_Italy_Adm1.csv,21,4
/gem/global_exposure_model/blob/main/Europe/Italy/Exposure_Res_Italy_Adm1.csv,21,4
/gem/global_exposure_model/tree/main/Africa,17,12
/gem/global_exposure_model/blob/main/Europe/Italy/README.md,17,2
/gem/global_exposure_model/tree/main/Europe/Italy,16,8
