time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-03 00:00:00+00:00,,,25,11
2025-10-04 00:00:00+00:00,,,19,6
2025-10-05 00:00:00+00:00,,,33,12
2025-10-06 00:00:00+00:00,2.0,1.0,127,26
2025-10-07 00:00:00+00:00,1.0,1.0,76,19
2025-10-08 00:00:00+00:00,,,73,21
2025-10-09 00:00:00+00:00,2.0,2.0,117,21
2025-10-10 00:00:00+00:00,,,69,18
2025-10-11 00:00:00+00:00,1.0,1.0,18,10
2025-10-12 00:00:00+00:00,,,9,5
2025-10-13 00:00:00+00:00,,,62,16
2025-10-14 00:00:00+00:00,,,78,20
2025-10-15 00:00:00+00:00,3.0,3.0,64,19
2025-10-16 00:00:00+00:00,2.0,2.0,63,20
2025-10-17 00:00:00+00:00,3.0,3.0,4,4
