url_path,views_total,views_unique
/gem/global_exposure_model,119,63
/gem/global_exposure_model/tree/main/Europe,61,28
/gem/global_exposure_model/tree/main,32,17
/gem/global_exposure_model/tree/main/Europe/Greece,24,6
/gem/global_exposure_model/tree/main/Europe/Turkey,19,14
/gem/global_exposure_model/tree/main/Europe/Germany,19,7
/gem/global_exposure_model/tree/main/Africa,14,8
/gem/global_exposure_model/tree/main/Africa/Morocco,12,8
/gem/global_exposure_model/tree/main/North_America/United_States,8,7
/gem/global_exposure_model/tree/main/South_America,8,7
