time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-17 00:00:00+00:00,,,6,3
2025-08-18 00:00:00+00:00,,,105,18
2025-08-19 00:00:00+00:00,4.0,4.0,45,11
2025-08-20 00:00:00+00:00,,,83,15
2025-08-21 00:00:00+00:00,,,113,19
2025-08-22 00:00:00+00:00,,,91,11
2025-08-23 00:00:00+00:00,1.0,1.0,19,4
2025-08-24 00:00:00+00:00,,,16,7
2025-08-25 00:00:00+00:00,1.0,1.0,75,11
2025-08-26 00:00:00+00:00,1.0,1.0,149,20
2025-08-27 00:00:00+00:00,,,93,23
2025-08-28 00:00:00+00:00,2.0,2.0,28,13
2025-08-29 00:00:00+00:00,1.0,1.0,34,14
2025-08-30 00:00:00+00:00,1.0,1.0,35,7
2025-08-31 00:00:00+00:00,1.0,1.0,1,1
