url_path,views_total,views_unique
/gem/global_exposure_model,218,81
/gem/global_exposure_model/tree/main/World,133,19
/gem/global_exposure_model/tree/main,64,25
/gem/global_exposure_model/tree/main/Europe,59,31
/gem/global_exposure_model/blob/main/World/Exposure_Adm0_Taxonomy.csv,39,13
/gem/global_exposure_model/blob/main/World/Exposure_Adm0_Summary.csv,32,7
/gem/global_exposure_model/tree/main/South_Asia/India,29,4
/gem/global_exposure_model/tree/main/Africa,27,15
/gem/global_exposure_model/tree/main/South_Asia,22,10
/gem/global_exposure_model/tree/main/Middle_East,21,8
