url_path,views_total,views_unique
/gem/global_exposure_model,76,49
/gem/global_exposure_model/tree/main,44,25
/gem/global_exposure_model/tree/main/Europe/Italy,30,8
/gem/global_exposure_model/tree/main/Africa/Democratic_Republic_of_the_Congo,25,3
/gem/global_exposure_model/blob/main/Europe/Turkey/expo_taxo.png,24,14
/gem/global_exposure_model/tree/main/Africa,23,10
/gem/global_exposure_model/tree/main/Europe,21,17
/gem/global_exposure_model/blob/main/Europe/Turkey/expo_adm1_occ.png,20,11
/gem/global_exposure_model/tree/main/Southeast_Asia/Malaysia,15,2
/gem/global_exposure_model/tree/main/World,12,6
