time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-21 00:00:00+00:00,,,51,9
2024-10-22 00:00:00+00:00,,,89,21
2024-10-23 00:00:00+00:00,,,63,18
2024-10-24 00:00:00+00:00,,,175,27
2024-10-25 00:00:00+00:00,,,58,10
2024-10-26 00:00:00+00:00,,,3,1
2024-10-27 00:00:00+00:00,,,32,4
2024-10-28 00:00:00+00:00,,,56,14
2024-10-29 00:00:00+00:00,,,72,19
2024-10-30 00:00:00+00:00,,,130,19
2024-10-31 00:00:00+00:00,,,129,22
2024-11-01 00:00:00+00:00,,,22,10
2024-11-02 00:00:00+00:00,,,8,2
2024-11-03 00:00:00+00:00,,,8,1
2024-11-04 00:00:00+00:00,,,15,4
