time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-15 00:00:00+00:00,,,7,3
2024-12-16 00:00:00+00:00,,,43,12
2024-12-17 00:00:00+00:00,,,26,16
2024-12-18 00:00:00+00:00,,,26,9
2024-12-19 00:00:00+00:00,,,57,11
2024-12-20 00:00:00+00:00,,,24,11
2024-12-21 00:00:00+00:00,,,2,2
2024-12-22 00:00:00+00:00,,,5,2
2024-12-23 00:00:00+00:00,,,24,5
2024-12-24 00:00:00+00:00,,,52,8
2024-12-25 00:00:00+00:00,,,34,7
2024-12-26 00:00:00+00:00,,,3,3
2024-12-27 00:00:00+00:00,,,6,2
2024-12-28 00:00:00+00:00,,,6,2
