time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-28 00:00:00+00:00,,,27,9
2025-11-29 00:00:00+00:00,,,34,9
2025-11-30 00:00:00+00:00,,,10,5
2025-12-01 00:00:00+00:00,,,96,19
2025-12-02 00:00:00+00:00,,,100,18
2025-12-03 00:00:00+00:00,,,101,20
2025-12-04 00:00:00+00:00,2.0,2.0,68,13
2025-12-05 00:00:00+00:00,,,77,14
2025-12-06 00:00:00+00:00,,,30,8
2025-12-07 00:00:00+00:00,,,27,7
2025-12-08 00:00:00+00:00,,,89,24
2025-12-09 00:00:00+00:00,,,96,16
2025-12-10 00:00:00+00:00,,,123,26
2025-12-11 00:00:00+00:00,,,65,13
2025-12-12 00:00:00+00:00,,,25,4
