url_path,views_total,views_unique
/gem/global_exposure_model,110,77
/gem/global_exposure_model/tree/main,51,30
/gem/global_exposure_model/tree/main/South_Asia/Nepal,32,4
/gem/global_exposure_model/tree/main/East_Asia,31,9
/gem/global_exposure_model/tree/main/Europe,21,13
/gem/global_exposure_model/blob/main/South_Asia/Nepal/Exposure_Summary_Taxonomy.csv,19,5
/gem/global_exposure_model/tree/main/Southeast_Asia/Myanmar,17,9
/gem/global_exposure_model/blob/main/World/Exposure_Adm1_Taxonomy.csv,17,2
/gem/global_exposure_model/tree/main/Southeast_Asia,16,11
/gem/global_exposure_model/tree/main/East_Asia/China,16,6
