time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-07 00:00:00+00:00,,,43,4
2024-09-08 00:00:00+00:00,,,105,7
2024-09-09 00:00:00+00:00,,,110,15
2024-09-10 00:00:00+00:00,,,95,13
2024-09-11 00:00:00+00:00,,,130,13
2024-09-12 00:00:00+00:00,,,113,14
2024-09-13 00:00:00+00:00,,,149,15
2024-09-14 00:00:00+00:00,1.0,1.0,28,5
2024-09-15 00:00:00+00:00,,,56,4
2024-09-16 00:00:00+00:00,,,182,20
2024-09-17 00:00:00+00:00,,,443,19
2024-09-18 00:00:00+00:00,,,136,18
2024-09-19 00:00:00+00:00,,,102,16
2024-09-20 00:00:00+00:00,,,86,12
2024-09-21 00:00:00+00:00,,,45,3
