url_path,views_total,views_unique
/gem/global_exposure_model,59,45
/gem/global_exposure_model/tree/main/Europe,25,19
/gem/global_exposure_model/tree/main/Africa,25,13
/gem/global_exposure_model/tree/main,17,9
/gem/global_exposure_model/tree/main/World,17,6
/gem/global_exposure_model/blob/main/World/Exposure_Adm0_Summary.csv,13,3
/gem/global_exposure_model/tree/main/Europe/Turkey,11,8
/gem/global_exposure_model/tree/main/Africa/Ethiopia,11,3
/gem/global_exposure_model/tree/main/South_Asia/India,10,7
/gem/global_exposure_model/blob/main/Africa/expo_total_occ.png,9,3
