url_path,views_total,views_unique
/gem/global_exposure_model,69,48
/gem/global_exposure_model/tree/main/South_America/Peru,26,5
/gem/global_exposure_model/tree/main/Africa,21,14
/gem/global_exposure_model/tree/main,21,13
/gem/global_exposure_model/tree/main/Southeast_Asia/Indonesia,19,9
/gem/global_exposure_model/tree/main/Central_Asia,19,6
/gem/global_exposure_model/tree/main/South_America,18,7
/gem/global_exposure_model/tree/main/Europe,15,9
/gem/global_exposure_model/tree/main/Africa/Morocco,13,4
/gem/global_exposure_model/tree/main/Europe/Italy,10,4
