time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-19 00:00:00+00:00,,,26,3
2025-07-20 00:00:00+00:00,,,60,7
2025-07-21 00:00:00+00:00,,,141,17
2025-07-22 00:00:00+00:00,,,54,15
2025-07-23 00:00:00+00:00,,,53,17
2025-07-24 00:00:00+00:00,,,92,17
2025-07-25 00:00:00+00:00,,,68,17
2025-07-26 00:00:00+00:00,,,27,7
2025-07-27 00:00:00+00:00,,,56,10
2025-07-28 00:00:00+00:00,1.0,1.0,49,12
2025-07-29 00:00:00+00:00,,,128,21
2025-07-30 00:00:00+00:00,,,126,24
2025-07-31 00:00:00+00:00,,,25,11
2025-08-01 00:00:00+00:00,,,31,14
2025-08-02 00:00:00+00:00,,,1,1
