url_path,views_total,views_unique
/gem/global_exposure_model,102,73
/gem/global_exposure_model/tree/main/Africa,21,11
/gem/global_exposure_model/tree/main,20,14
/gem/global_exposure_model/tree/main/Europe/Turkey,18,10
/gem/global_exposure_model/tree/main/Southeast_Asia,14,9
/gem/global_exposure_model/tree/main/North_America/United_States,13,12
/gem/global_exposure_model/tree/main/Europe,13,11
/gem/global_exposure_model/tree/main/South_Asia,13,8
/gem/global_exposure_model/tree/main/World,13,8
/gem/global_exposure_model/tree/main/South_Asia/India,11,7
