time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-06 00:00:00+00:00,2.0,2.0,10,2
2025-04-07 00:00:00+00:00,,,122,22
2025-04-08 00:00:00+00:00,1.0,1.0,45,16
2025-04-09 00:00:00+00:00,,,56,19
2025-04-10 00:00:00+00:00,,,74,12
2025-04-11 00:00:00+00:00,1.0,1.0,83,10
2025-04-12 00:00:00+00:00,,,95,7
2025-04-13 00:00:00+00:00,,,18,9
2025-04-14 00:00:00+00:00,,,46,16
2025-04-15 00:00:00+00:00,,,116,20
2025-04-16 00:00:00+00:00,,,72,16
2025-04-17 00:00:00+00:00,,,77,19
2025-04-18 00:00:00+00:00,,,44,10
2025-04-19 00:00:00+00:00,,,18,6
2025-04-20 00:00:00+00:00,,,1,1
