url_path,views_total,views_unique
/gem/global_exposure_model,74,52
/gem/global_exposure_model/tree/main/Europe,19,13
/gem/global_exposure_model/tree/main/East_Asia/China,12,5
/gem/global_exposure_model/tree/main/Europe/Italy,10,6
/gem/global_exposure_model/tree/main,9,7
/gem/global_exposure_model/tree/main/Middle_East,9,4
/gem/global_exposure_model/tree/main/Central_Asia/Kyrgyzstan,8,3
/gem/global_exposure_model/tree/main/Europe/Greece,8,3
/gem/global_exposure_model/tree/main/Middle_East/Jordan,8,2
/gem/global_exposure_model/tree/main/North_America/United_States,7,5
