time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-04 00:00:00+00:00,,,18,6
2025-05-05 00:00:00+00:00,,,182,24
2025-05-06 00:00:00+00:00,1.0,1.0,69,22
2025-05-07 00:00:00+00:00,,,103,19
2025-05-08 00:00:00+00:00,,,47,17
2025-05-09 00:00:00+00:00,,,119,19
2025-05-10 00:00:00+00:00,,,30,6
2025-05-11 00:00:00+00:00,,,16,5
2025-05-12 00:00:00+00:00,,,506,33
2025-05-13 00:00:00+00:00,,,18,10
2025-05-14 00:00:00+00:00,,,133,28
2025-05-15 00:00:00+00:00,,,131,17
2025-05-16 00:00:00+00:00,,,144,30
2025-05-17 00:00:00+00:00,1.0,1.0,51,6
