time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-29 00:00:00+00:00,,,6,3
2024-09-30 00:00:00+00:00,,,17,6
2024-10-01 00:00:00+00:00,,,37,12
2024-10-02 00:00:00+00:00,,,74,11
2024-10-03 00:00:00+00:00,1.0,1.0,99,20
2024-10-04 00:00:00+00:00,,,57,15
2024-10-05 00:00:00+00:00,,,23,7
2024-10-06 00:00:00+00:00,,,29,5
2024-10-07 00:00:00+00:00,1.0,1.0,96,17
2024-10-08 00:00:00+00:00,,,161,19
2024-10-09 00:00:00+00:00,,,218,22
2024-10-10 00:00:00+00:00,,,53,11
2024-10-11 00:00:00+00:00,,,18,4
2024-10-12 00:00:00+00:00,,,5,5
2024-10-13 00:00:00+00:00,,,8,3
