url_path,views_total,views_unique
/gem/global_exposure_model,108,64
/gem/global_exposure_model/tree/main,45,21
/gem/global_exposure_model/tree/main/Europe,36,18
/gem/global_exposure_model/tree/main/Southeast_Asia/Thailand,29,7
/gem/global_exposure_model/tree/main/Africa,20,15
/gem/global_exposure_model/tree/main/Central_Asia/Kazakhstan,18,2
/gem/global_exposure_model/tree/main/Caribbean_Central_America/Belize,18,1
/gem/global_exposure_model/tree/main/World,16,11
/gem/global_exposure_model/tree/main/Central_Asia,15,7
/gem/global_exposure_model/tree/main/East_Asia,11,7
