url_path,views_total,views_unique
/gem/global_exposure_model,208,83
/gem/global_exposure_model/tree/main/World,125,23
/gem/global_exposure_model/tree/main/Europe,61,31
/gem/global_exposure_model/tree/main,60,23
/gem/global_exposure_model/blob/main/World/Exposure_Adm0_Summary.csv,27,8
/gem/global_exposure_model/blob/main/World/Exposure_Adm0_Taxonomy.csv,25,7
/gem/global_exposure_model/tree/main/South_Asia/India,25,7
/gem/global_exposure_model/tree/main/Africa,22,10
/gem/global_exposure_model/tree/main/South_Asia,22,10
/gem/global_exposure_model/tree/main/Europe/Turkey,20,11
