url_path,views_total,views_unique
/gem/global_exposure_model,80,55
/gem/global_exposure_model/tree/main,27,17
/gem/global_exposure_model/tree/main/Europe,22,17
/gem/global_exposure_model/blob/main/Africa/Egypt/Exposure_Summary_Taxonomy.csv,19,3
/gem/global_exposure_model/tree/main/Middle_East,15,10
/gem/global_exposure_model/tree/main/North_America/United_States,13,11
/gem/global_exposure_model/tree/main/Middle_East/Iraq,13,6
/gem/global_exposure_model/tree/main/Africa,12,10
/gem/global_exposure_model/tree/main/Europe/Italy,12,6
/gem/global_exposure_model/blob/main/Middle_East/Lebanon/expo_adm0_taxo.png,11,3
