url_path,views_total,views_unique
/gem/global_exposure_model,106,68
/gem/global_exposure_model/tree/main/South_Asia/Nepal,25,7
/gem/global_exposure_model/tree/main,19,14
/gem/global_exposure_model/tree/main/Africa,16,10
/gem/global_exposure_model/tree/main/Europe/Turkey,16,9
/gem/global_exposure_model/tree/main/South_Asia,15,10
/gem/global_exposure_model/tree/main/Southeast_Asia,14,9
/gem/global_exposure_model/tree/main/Europe,13,11
/gem/global_exposure_model/tree/main/North_America/United_States,12,11
/gem/global_exposure_model/tree/main/World,11,7
