url_path,views_total,views_unique
/gem/global_exposure_model,80,63
/gem/global_exposure_model/tree/main/Africa,23,13
/gem/global_exposure_model/tree/main,20,14
/gem/global_exposure_model/tree/main/Europe,17,12
/gem/global_exposure_model/tree/main/North_America/United_States,17,12
/gem/global_exposure_model/tree/main/Europe/Turkey,16,9
/gem/global_exposure_model/tree/main/South_Asia,12,6
/gem/global_exposure_model/blob/main/South_America/Argentina/expo_adm0_occ.png,11,3
/gem/global_exposure_model/tree/main/Middle_East,9,7
/gem/global_exposure_model/tree/main/Southeast_Asia,9,5
