time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-06 00:00:00+00:00,,,44,10
2025-02-07 00:00:00+00:00,,,89,10
2025-02-08 00:00:00+00:00,,,10,4
2025-02-09 00:00:00+00:00,,,7,5
2025-02-10 00:00:00+00:00,1.0,1.0,47,15
2025-02-11 00:00:00+00:00,,,42,13
2025-02-12 00:00:00+00:00,,,94,21
2025-02-13 00:00:00+00:00,1.0,1.0,119,22
2025-02-14 00:00:00+00:00,,,85,12
2025-02-15 00:00:00+00:00,,,6,3
2025-02-16 00:00:00+00:00,,,18,6
2025-02-17 00:00:00+00:00,,,39,17
2025-02-18 00:00:00+00:00,,,40,13
2025-02-19 00:00:00+00:00,,,46,14
2025-02-20 00:00:00+00:00,,,23,5
