url_path,views_total,views_unique
/gem/global_exposure_model,140,78
/gem/global_exposure_model/tree/main/North_America/United_States,39,6
/gem/global_exposure_model/tree/main/Europe,33,19
/gem/global_exposure_model/tree/main,32,23
/gem/global_exposure_model/tree/main/South_Asia,23,10
/gem/global_exposure_model/tree/main/North_America,22,6
/gem/global_exposure_model/tree/main/Africa,21,12
/gem/global_exposure_model/tree/main/Europe/Turkey,19,8
/gem/global_exposure_model/tree/main/South_America/Argentina,19,3
/gem/global_exposure_model/tree/main/South_Asia/Nepal,17,6
