time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-02 00:00:00+00:00,,,27,7
2025-07-03 00:00:00+00:00,1.0,1.0,39,15
2025-07-04 00:00:00+00:00,1.0,1.0,90,14
2025-07-05 00:00:00+00:00,,,69,12
2025-07-06 00:00:00+00:00,1.0,1.0,100,9
2025-07-07 00:00:00+00:00,,,65,21
2025-07-08 00:00:00+00:00,1.0,1.0,45,14
2025-07-09 00:00:00+00:00,,,82,15
2025-07-10 00:00:00+00:00,1.0,1.0,52,11
2025-07-11 00:00:00+00:00,2.0,2.0,79,9
2025-07-12 00:00:00+00:00,,,20,2
2025-07-13 00:00:00+00:00,,,23,5
2025-07-14 00:00:00+00:00,,,53,20
2025-07-15 00:00:00+00:00,1.0,1.0,68,16
2025-07-16 00:00:00+00:00,,,9,2
