url_path,views_total,views_unique
/gem/global_exposure_model,96,66
/gem/global_exposure_model/tree/main,53,33
/gem/global_exposure_model/tree/main/Europe/Italy,31,9
/gem/global_exposure_model/tree/main/Europe,29,20
/gem/global_exposure_model/blob/main/Europe/Turkey/README.md,27,16
/gem/global_exposure_model/blob/main/Europe/Turkey/expo_taxo.png,26,15
/gem/global_exposure_model/blob/main/Europe/Turkey/expo_adm1_occ.png,22,13
/gem/global_exposure_model/tree/main/Africa,21,14
/gem/global_exposure_model/tree/main/Africa/Morocco,16,2
/gem/global_exposure_model/tree/main/World,14,10
