url_path,views_total,views_unique
/gem/global_exposure_model,123,76
/gem/global_exposure_model/tree/main,40,21
/gem/global_exposure_model/tree/main/Europe,35,21
/gem/global_exposure_model/tree/main/North_America/United_States,33,12
/gem/global_exposure_model/tree/main/North_America,18,12
/gem/global_exposure_model/tree/main/Southeast_Asia,15,9
/gem/global_exposure_model/issues/39,14,6
/gem/global_exposure_model/blob/main/LICENSE.txt,12,6
/gem/global_exposure_model/tree/main/Oceania,12,6
/gem/global_exposure_model/tree/main/World,12,6
