url_path,views_total,views_unique
/gem/geid,47,34
/gem/geid/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep/1_Impact,24,2
/gem/geid/tree/main,20,6
/gem/geid/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep,19,3
/gem/geid/tree/main/Europe,15,6
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna,12,5
/gem/geid/tree/main/Europe/Turkey,10,4
/gem/geid/tree/main/Europe/Italy,10,3
/gem/geid/tree/main/North_America/Mexico,9,5
/gem/geid/blob/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep/1_Impact/Impact_All_ID_0.csv,9,1
