url_path,views_total,views_unique
/gem/geid,18,15
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna,12,2
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna/4_OpenQuake_gmfs,11,2
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna,8,4
/gem/geid/blob/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/earthquake_information.csv,8,3
/gem/geid/tree/main/Europe/Italy,6,2
/gem/geid/tree/AC_Event_Update,6,1
/gem/geid/tree/main/South_Asia,5,4
/gem/geid/tree/main/Europe,5,3
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna/2_Rupture,3,2
