url_path,views_total,views_unique
/gem/earthquake-scenarios,42,31
/gem/earthquake-scenarios/tree/main,11,8
/gem/earthquake-scenarios/forks,11,1
/gem/earthquake-scenarios/tree/main/Europe,10,8
/gem/earthquake-scenarios/tree/main/Africa/Morocco/20230908_M6.9_MarrakeshSafi/OpenQuake_gmfs/Sensitivity,9,3
/gem/earthquake-scenarios/tree/main/South_America,7,6
/gem/earthquake-scenarios/tree/main/Europe/Italy,6,5
/gem/earthquake-scenarios/blob/main/Africa/Morocco/20230908_M6.9_MarrakeshSafi/OpenQuake_gmfs/Sensitivity/gmf_median_PGA_545.csv,6,3
/gem/earthquake-scenarios/tree/main/Middle_East/Iran/20171112_M7.3_SarpoleZahab,5,2
/gem/earthquake-scenarios/blob/main/East_Asia/Japan/20160416_M7.0_Kumamoto/OpenQuake_gmfs/stationlist_all.csv,5,1
