url_path,views_total,views_unique
/gem/geid,39,23
/gem/geid/tree/main/Europe,36,17
/gem/geid/tree/main,23,14
/gem/geid/tree/main/Europe/Turkey,21,7
/gem/geid/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep,13,5
/gem/geid/tree/main/Southeast_Asia/Indonesia/20090930_M7.6_Padang,13,3
/gem/geid/tree/main/Southeast_Asia/Indonesia/20090930_M7.6_Padang/2_Rupture,13,3
/gem/geid/tree/main/South_Asia,11,6
/gem/geid/tree/main/src,11,5
/gem/geid/tree/main/Southeast_Asia/Indonesia/20090930_M7.6_Padang/4_OpenQuake_gmfs,10,5
