url_path,views_total,views_unique
/gem/geid,84,42
/gem/geid/tree/main/Europe,45,16
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna,34,5
/gem/geid/tree/main,30,10
/gem/geid/tree/main/Europe/Italy,28,10
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna,27,7
/gem/geid/tree/main/World,19,11
/gem/geid/tree/main/South_America,18,6
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna/3_Recording_Stations,18,4
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna/2_Rupture,13,4
