url_path,views_total,views_unique
/gem/earthquake-scenarios,40,27
/gem/earthquake-scenarios/tree/main,19,7
/gem/earthquake-scenarios/tree/main/Europe,17,10
/gem/earthquake-scenarios/tree/main/South_America/Chile/20100227_M8.8_Maule,16,4
/gem/earthquake-scenarios/tree/main/South_America,15,5
/gem/earthquake-scenarios/tree/main/South_America/Chile,15,4
/gem/earthquake-scenarios/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep,13,5
/gem/earthquake-scenarios/tree/main/Europe/Turkey,11,5
/gem/earthquake-scenarios/tree/main/Caribbean_Central_America,11,4
/gem/earthquake-scenarios/tree/main/East_Asia/Japan,10,7
