url_path,views_total,views_unique
/gem/earthquake-scenarios,74,42
/gem/earthquake-scenarios/tree/main/Europe,23,15
/gem/earthquake-scenarios/blob/try/South_America/Peru/20070815_M7.9_Pisco/V2.md,13,1
/gem/earthquake-scenarios/blob/main/World/world_eq_info.csv,11,3
/gem/earthquake-scenarios/tree/main/World,10,5
/gem/earthquake-scenarios/tree/main,9,4
/gem/earthquake-scenarios/tree/main/Europe/Italy,9,4
/gem/earthquake-scenarios/tree/main/Africa,9,3
/gem/earthquake-scenarios/tree/try/South_America/Peru/20070815_M7.9_Pisco,9,1
/gem/earthquake-scenarios/tree/main/Europe/Turkey,7,5
