url_path,views_total,views_unique
/gem/earthquake-scenarios,78,43
/gem/earthquake-scenarios/tree/main/Europe,38,15
/gem/earthquake-scenarios/tree/main,27,9
/gem/earthquake-scenarios/tree/main/Africa,15,6
/gem/earthquake-scenarios/tree/main/World,14,8
/gem/earthquake-scenarios/pull/37,12,4
/gem/earthquake-scenarios/blob/try/South_America/Peru/20070815_M7.9_Pisco/V2.md,9,1
/gem/earthquake-scenarios/tree/main/Europe/Italy,8,5
/gem/earthquake-scenarios/tree/main/Southeast_Asia/Indonesia,8,4
/gem/earthquake-scenarios/tree/main/Europe/Albania/20191126_M6.4_Albania,7,5
