url_path,views_total,views_unique
/gem/earthquake-scenarios,51,33
/gem/earthquake-scenarios/tree/main/Europe/Italy,36,9
/gem/earthquake-scenarios/tree/main/Europe,30,14
/gem/earthquake-scenarios/tree/main/East_Asia/Japan,25,6
/gem/earthquake-scenarios/tree/main/East_Asia/Japan/20180906_M6.6_HokkaidoEasternIburi/Impact,23,2
/gem/earthquake-scenarios/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna,22,4
/gem/earthquake-scenarios/blob/main/East_Asia/Japan/20180906_M6.6_HokkaidoEasternIburi/Impact/Impact_Buildings_ID_1.csv,22,2
/gem/earthquake-scenarios/tree/main/Europe/Turkey,21,5
/gem/earthquake-scenarios/tree/main/World,19,5
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila,18,7
