url_path,views_total,views_unique
/gem/earthquake-scenarios,23,18
/gem/earthquake-scenarios/tree/main/East_Asia/Japan,12,4
/gem/earthquake-scenarios/tree/main,7,6
/gem/earthquake-scenarios/tree/main/Middle_East/Iran,7,2
/gem/earthquake-scenarios/tree/main/Europe,6,5
/gem/earthquake-scenarios/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep,6,4
/gem/earthquake-scenarios/tree/main/Middle_East/Iran/19900620_M7.4_Manjil-Rudbar,6,1
/gem/earthquake-scenarios/tree/main/Europe/Turkey,5,4
/gem/earthquake-scenarios/tree/main/World,5,4
/gem/earthquake-scenarios/blob/main/World/world_impact_ID_0.csv,5,2
