url_path,views_total,views_unique
/gem/earthquake-scenarios,69,38
/gem/earthquake-scenarios/tree/main/Europe,32,14
/gem/earthquake-scenarios/tree/main,16,5
/gem/earthquake-scenarios/blob/try/South_America/Peru/20070815_M7.9_Pisco/V2.md,13,1
/gem/earthquake-scenarios/tree/main/World,10,5
/gem/earthquake-scenarios/blob/main/World/world_eq_info.csv,9,2
/gem/earthquake-scenarios/tree/try/South_America/Peru/20070815_M7.9_Pisco,9,1
/gem/earthquake-scenarios/tree/main/Europe/Albania/20191126_M6.4_Albania,8,5
/gem/earthquake-scenarios/tree/main/Southeast_Asia/Indonesia,8,4
/gem/earthquake-scenarios/tree/main/Africa,8,2
