url_path,views_total,views_unique
/gem/earthquake-scenarios,74,44
/gem/earthquake-scenarios/tree/main/Europe,17,12
/gem/earthquake-scenarios/tree/main/Europe/Turkey,10,7
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila,10,4
/gem/earthquake-scenarios/tree/main,9,5
/gem/earthquake-scenarios/tree/main/Europe/Italy,9,4
/gem/earthquake-scenarios/tree/main/World,8,5
/gem/earthquake-scenarios/blob/main/World/world_eq_info.csv,8,3
/gem/earthquake-scenarios/tree/edit_readmes,8,1
/gem/earthquake-scenarios/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep,7,6
