url_path,views_total,views_unique
/gem/earthquake-scenarios,20,16
/gem/earthquake-scenarios/tree/main/East_Asia/Japan,12,4
/gem/earthquake-scenarios/tree/main/Europe,6,5
/gem/earthquake-scenarios/tree/main/Middle_East/Iran,6,2
/gem/earthquake-scenarios/tree/main/Middle_East/Iran/19900620_M7.4_Manjil-Rudbar,6,1
/gem/earthquake-scenarios/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep,5,3
/gem/earthquake-scenarios/tree/main,4,4
/gem/earthquake-scenarios/tree/main/Europe/Italy,4,4
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila,4,3
/gem/earthquake-scenarios/tree/main/Europe/Turkey,4,3
