url_path,views_total,views_unique
/gem/earthquake-scenarios,63,36
/gem/earthquake-scenarios/tree/main,36,11
/gem/earthquake-scenarios/tree/main/South_America/Chile/20100227_M8.8_Maule,21,4
/gem/earthquake-scenarios/tree/main/Europe,20,9
/gem/earthquake-scenarios/tree/main/South_America,18,4
/gem/earthquake-scenarios/tree/main/South_America/Chile,16,4
/gem/earthquake-scenarios/tree/main/South_America/Chile/20100227_M8.8_Maule/OpenQuake_gmfs,16,2
/gem/earthquake-scenarios/tree/main/src,15,6
/gem/earthquake-scenarios/tree/main/Caribbean_Central_America/El_Salvador/20010113_M7.7_Subduction/OpenQuake_gmfs,12,3
/gem/earthquake-scenarios/blob/main/South_America/Chile/20100227_M8.8_Maule/OpenQuake_gmfs/median_gmf_stations_seismic.png,12,2
