url_path,views_total,views_unique
/gem/earthquake-scenarios,77,44
/gem/earthquake-scenarios/tree/main/Europe,16,12
/gem/earthquake-scenarios/tree/main/World,10,5
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila,10,4
/gem/earthquake-scenarios/blob/main/World/world_eq_info.csv,10,3
/gem/earthquake-scenarios/tree/main/Europe/Italy,9,4
/gem/earthquake-scenarios/tree/main/Europe/Turkey,8,6
/gem/earthquake-scenarios/tree/main,8,5
/gem/earthquake-scenarios/tree/edit_readmes,8,1
/gem/earthquake-scenarios/tree/main/Africa,6,1
