url_path,views_total,views_unique
/gem/geid,34,21
/gem/geid/tree/main/Europe,29,16
/gem/geid/tree/main,21,12
/gem/geid/tree/main/Europe/Turkey,15,7
/gem/geid/tree/main/Southeast_Asia/Indonesia/20090930_M7.6_Padang,13,3
/gem/geid/tree/main/Southeast_Asia/Indonesia/20090930_M7.6_Padang/2_Rupture,13,3
/gem/geid/tree/main/South_Asia,10,6
/gem/geid/tree/main/Southeast_Asia/Indonesia/20090930_M7.6_Padang/4_OpenQuake_gmfs,10,5
/gem/geid/tree/main/src,10,5
/gem/geid/blob/AC_Event_Update/metadata.md,10,4
