url_path,views_total,views_unique
/gem/geid,41,33
/gem/geid/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep/1_Impact,24,2
/gem/geid/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep,18,2
/gem/geid/tree/main/Europe,13,6
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna,13,6
/gem/geid/tree/main,13,4
/gem/geid/tree/main/Europe/Italy,9,4
/gem/geid/tree/main/North_America/Mexico,9,4
/gem/geid/blob/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep/1_Impact/Impact_All_ID_0.csv,9,1
/gem/geid/tree/main/Europe/Italy/20090000_Sequence_Laquila,9,1
