url_path,views_total,views_unique
/gem/earthquake-scenarios,31,26
/gem/earthquake-scenarios/tree/main/Europe,14,5
/gem/earthquake-scenarios/tree/main/Europe/Italy,14,2
/gem/earthquake-scenarios/tree/main/East_Asia/Japan,10,6
/gem/earthquake-scenarios/tree/main,10,4
/gem/earthquake-scenarios/tree/main/Europe/Greece,10,2
/gem/earthquake-scenarios/tree/main/Europe/Turkey,10,2
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila,9,4
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila/20090406_M6.18_Laquila,7,2
/gem/earthquake-scenarios/tree/main/Europe/Italy/20162017_Sequence_CentralItaly,7,2
