url_path,views_total,views_unique
/gem/earthquake-scenarios,66,40
/gem/earthquake-scenarios/tree/main,39,12
/gem/earthquake-scenarios/tree/main/Europe,23,9
/gem/earthquake-scenarios/tree/main/South_America/Chile/20100227_M8.8_Maule,21,4
/gem/earthquake-scenarios/tree/main/South_America,19,5
/gem/earthquake-scenarios/tree/main/src,16,7
/gem/earthquake-scenarios/tree/main/South_America/Chile,16,4
/gem/earthquake-scenarios/tree/main/South_America/Chile/20100227_M8.8_Maule/OpenQuake_gmfs,16,2
/gem/earthquake-scenarios/tree/main/World,15,9
/gem/earthquake-scenarios/tree/main/Europe/Italy,12,4
