url_path,views_total,views_unique
/gem/earthquake-scenarios,30,24
/gem/earthquake-scenarios/tree/main,17,5
/gem/earthquake-scenarios/tree/main/Europe,16,9
/gem/earthquake-scenarios/tree/main/East_Asia/Japan,13,10
/gem/earthquake-scenarios/tree/main/Europe/Turkey,10,5
/gem/earthquake-scenarios/tree/main/Caribbean_Central_America,10,3
/gem/earthquake-scenarios/tree/main/East_Asia/Japan/19950117_M6.9_Kobe,8,5
/gem/earthquake-scenarios/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep,8,3
/gem/earthquake-scenarios/tree/main/North_America/Mexico/20170919_M7.1_Puebla,8,2
/gem/earthquake-scenarios/tree/main/North_America/Mexico/20170919_M7.1_Puebla/OpenQuake_gmfs,8,2
