url_path,views_total,views_unique
/gem/geid,28,23
/gem/geid/tree/main/South_America,7,4
/gem/geid/tree/main/South_America/Ecuador/20160416_M7.8_Pedernales,7,1
/gem/geid/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep,6,1
/gem/geid/tree/main/Europe,5,3
/gem/geid/tree/main/South_America/Peru/20070815_M7.9_Pisco,4,3
/gem/geid/tree/main,3,3
/gem/geid/tree/main/East_Asia/Japan,3,3
/gem/geid/tree/main/Southeast_Asia/Indonesia,3,2
/gem/geid/blob/main/South_America/Ecuador/20160416_M7.8_Pedernales/4_OpenQuake_gmfs/Sensitivity/oq_calcs_summary.csv,3,1
