url_path,views_total,views_unique
/gem/geid,30,23
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna,14,3
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna/4_OpenQuake_gmfs,12,3
/gem/geid/tree/main/South_Asia,8,6
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna,8,4
/gem/geid/tree/main/Europe/Italy,7,3
/gem/geid/blob/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/earthquake_information.csv,6,3
/gem/geid/tree/main,5,4
/gem/geid/tree/main/Europe,5,4
/gem/geid/tree/AC_Event_Update,5,1
