url_path,views_total,views_unique
/gem/geid,43,32
/gem/geid/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep/1_Impact,23,2
/gem/geid/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep,21,5
/gem/geid/tree/main/Europe,20,9
/gem/geid/tree/main,11,4
/gem/geid/tree/main/Europe/Italy,9,6
/gem/geid/tree/main/Europe/Turkey,9,5
/gem/geid/blob/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep/1_Impact/Impact_All_ID_0.csv,9,1
/gem/geid/tree/main/South_Asia,8,5
/gem/geid/tree/main/South_Asia/Nepal/20150425_M7.8_Gorkha,6,3
